w3_id1	W3_id2	W3_id3	W3_id4	w3_ind1	w3_team	w3_posit	W301_01	W301_02	W302_01	W302_02	W303_01	W303_02	W304	W305_01	W305_02	W306_01	W306_02	W306_03	W306_04	W306_05	W306_06	W306_07	W306_08	W307	W308_01	W308_02	W308_03	W308_04	W308_05	W308_06	W308_07	W308_08	W308_09	W308_10	W308_11	W308_12	W308_13	W308_14	W309_01	W309_02	W309_03	W309_04	W309_05	W309_06	W309_07	W309_08	W310_01	W310_02	W311_01	W311_02	W311_03	W311_04	W311_05	W311_06	W311_07	W311_08	W311_09	W311_10	W311_11	W311_12	W311_13	W311_14	W312	W313_01	W313_02	W313_03	W313_04	W313_05	W314_01	W314_02	W314_03	W314_04	W314_05	W314_06	W314_07	W314_08	W314_09	W314_10	W314_11	W314_12	W314_13	W314_14	W314_15	W314_16	W314_17	W314_18	W314_19	W314_20	W314_21	W314_22	W314_23	W314_24	W315_01	W315_02	W315_03	W315_04	W315_05	W315_06	W315_07	W315_08	W316	W317	W318_01	W318_02	W319	w320_01	w320_02	w320_03	W320_04	W320_05	W320_06	W320_07	W321	W322	W323	W324_01	W324_02	W324_03	W324_04	W324_05	W324_06	W325_01	W325_02	W325_03	W325_04	W325_05	W325_06	W325_07	W325_08	W326_01	W326_02	W326_03	W327_01	W327_02	W327_03	W327_04	W327_05	W327_06	W328_01	W328_02	W328_03	W328_04	W329_01	W329_02	W329_03	W329_04	W330_01	W330_02	W330_03	W330_04	W330_05	W330_06	W330_07	W331_01	W331_02	W331_03	W331_04	W332_01	W332_02	W332_03	W332_04	W332_05	W332_06	W333	W334	W335	W336_01	W336_02	W337_01	W337_02	W3_sex	W3_birthy	W3_birthm	W3_marr	W3_edu	W3_sch	W3_maj	W3_mmaj	W3_dmaj
515	0	201	2	3	1	3	2006	7	2007	4	4	5	202	2006	7	3	4	5	4	4	3	3	3																										1	3	2		1	3	2		2		2		2		3	5	5	3	4	4	3	4	1	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				1	2	99090	40	2007	4	4	6	2	3	1															4	4	4	3	4	2	3	4	4	2	4	3	4	4	3	3	3	4	4	3	4	3	4	3											1	2	2	40	4	4500		1	67	10	2	8	14121501	1040301	3040301	3040301
515	0	201	3	3	1	3	2000	5	2006	4	1	4	202	2000	5	3	2	3	3	2	3	3	3																										1	2	1	2	1	3	2		2		2		2		3	4	5	3	5	4	3	3	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	1															4	4	4	5	4	5	2	4	4	2	5	5	5	5	3	5	4	4	4	3	4	4	4	4											1	2	2	40	0	5000		1	72	5	2	6	11122601	1010104		
515	0	201	4	3	1	3	2008	11	2008	11	4	4	202	2008	11	4	4	4	4	4	4	4	4																										1	2	1	2	1	2	2		2		2		2		3	4	4	3	4	5	2	2	2		2		1	2	2		1	2	2		2		1	2	2		2		2		2		2		2		2		3				2								4	2	2															4	5	5	5	5	4	2	4	4	2	4	2	3	4	3	4	4	4	3	2	4	3	4	4											1	2	2	40	0		400	1	70	8	2	7	14120801	1040301	3020101	
515	0	311	0	3	1	1	2001	1	2009	4	3	6	301	2009	1	4	4	5	4	5	4	4	5	4	4	3	5	4	3	4	3	4		4	5	4	4	4	4	5		4				4	1	5	1	4	2		1	4	2		2		2		2		3	5	5	4	4	5	4	4	1	3	2		1	4	2		2		2		2		2		2		2		2		1	4	2		2		2		3				2								4	2	1	5	4	5	5	4	5									5	4	4	5	4	4	1	4	4	1	4	4	4	4	4	5	4	4	5	2	5	4	4	2											1		2	40	5	8000		1	69	10	2	7	11110201	1040704	3040402	
515	0	321	0	3	1	1	2000	5	2009	4	3	5	302	2006	1	4	5	5	4	5	5	4	5	5	4	5	5	4	5	5	5	5		4	5	5	5	5	5	4		4				5	1	5	2		1	4	1	4	1	3	2		2		2		13	5	4	4	5	5	3	4	1	3	2		1	3	2		1	4	1	4	2		1	2	2		2		2		2		2		2		2		3				2								4	2	1	5	5	4	4	5	4									5	4	5	5	4	4	1	4	4	1	4	4	4	4	4	5	4	4	4	1	5	4	4	4											1		2	40	0	5200		1	70	11	2	6	11123601	1020101		
515	0	321	1	3	1	3	2001	1	2008	4	1	4	302	2006	1	4	4	5	4	4	5	4	4																										1	4	2		1	3	2		2		2		2		3	5	5	4	5	5	4	4	1	3	2		1	3	1	3	2		2		2		2		2		2		2		2		2		2		2		4				2								3	2	1															4	5	5	5	5	5	2	4	4	2	4	4	3	5	4	5	4	4	3	2	4	4	4	4											1	2	2	40	0	4500		2	78	10	1	6	11123401	1020307		
515	0	321	2	3	1	3	2001	8	2007	4	1	4	302	2009	1	5	5	4	4	4	3	3	4																										1	4	2		1	2	2		2		2		2		2	5	4	3	4	4	4	3	1	2	1	2	1	3	1	4	1	4	2		2		1	2	2		2		2		2		2		2		2		1				1	12	1020	20	2007	2	2	6	2	2	1															4	4	5	4	5	5	2	4	4	1	4	2	4	5	3	5	5	5	2	2	4	5	5	5											1	2	2	40	10	4500		2	73	7	1	7	11123201	1030101	3030101	
515	0	321	3	3	1	3	2001	4	2007	4	1	4	302	2005	5	4	4	5	4	5	5	4	4																										1	4	1	3	1	3	1	3	2		1	3	2		12	4	4	4	5	5	4	4	1	4	2		1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		2		2		3				2								2	3	1															4	4	4	4	4	4	1	4	4	1	4	2	4	4	3	4	4	4	3	3	5	5	5	2											1	2	2	40	0.5	5000		1	72	12	2	7	14310201	1040801	3040801	
515	0	321	4	3	1	3	2005	6	2008	7	1	3	302	2009	1	5	4	4	5	4	4	4	5																										1	3	1	4	1	3	2		2		2		1	4	12	5	5	5	4	5	3	3	1	3	2		1	4	1	4	2		1	4	2		1	3	2		2		2		2		2		2		2		3				2								2	2	1															4	4	4	5	4	3	2	4	4	2	3	3	2	5	4	5	5	4	4	2	5	4	5	4											1	2	2	40	0	3800		2	81	3	1	6	-9	1020305		
515	0	331	0	3	1	1	1995	7	2009	4	1	6	303	1995	7	4	4	5	4	5	5	5	5	5	5	4	4	4	5	5	4	5		4	5	5	5	5	5	5		5				5	1	5	1	3	1	3	2		2		2		2		2		4	5	5	4	4	4	4	4	1	4	1	4	1	4	1	3	2		2		2		1	4	2		2		2		2		2		2		2		3				2								4	3	2	4	4	4	4	4	4									4	4	5	5	5	4	3	4	4	2	4	4	4	4	4	4	4	4	3	3	5	4	5	5											1		2	40	2	7500		1	67	10	2	7	11120501	1020101	3020101	
515	0	901	0	3	5	1	1988	6	2002	4	1	6	801	2008	1	3	4	5	4	4	4	3	4	5	4	5	4	4	4	4	5	5		4	4	5	4	5	4	5		5				4	1	5	1	3	1	3	1	4	1	4	2		2		2		3	5	4	5	5	5	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	2	99090	40	2008	4	2	4	2	3	1	4	4	4	5	4	4									4	5	5	4	4	3	3	4	4	3	4	3	4	4	3	4	3	3	3	3	4	3	3	4											1		2	40	10	8000		1	63	5	2	6	12210101	1040502		
515	0	901	1	3	5	3	1991	7	2006	4	1	6	801	2003	1	4	5	5	4	4	3	4	5																										1	4	2		1	4	2		2		2		2		3	4	5	4	4	4	4	4	1	4	2		1	3	1	4	1	3	1	3	2		1	4	2		1	3	2		1	3	2		2		2		3				1	2	99100	40	1998	4	4	4	2	4	1															5	5	4	4	3	4	2	4	4	2	4	5	3	4	3	4	3	4	3	3	4	4	4	4											1	2	2	40	10	-9		1	65	3	2	6	12210101	1020101		
515	0	901	2	3	5	3	2008	3	2009	4	3	4	801	2008	6	4	4	4	4	4	4	4	4																										1	3	2		1	3	2		2		2		2		2	4	4	3	3	4	3	4	1	3	2		1	3	1	3	2		2		2		1	3	2		2		2		2		2		2		2		1				1	2	99100	40	2006	4	3	3	2	3	3															4	4	4	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	4	3	3	3	4	3											1	2	2	40	10		290	2	77	8	1	6	12320301	1040901		
515	0	901	3	3	5	3	1996	5	2009	4	1	5	801	2008	6	4	3	4	3	4	4	4	4																										1	3	1	3	1	3	1	3	2		2		1	3	7	5	4	4	4	4	3	4	1	2	1	3	1	2	1	3	1	3	1	3	2		1	2	2		1	3	2		1	3	2		2		2		3				1	2	99100	40	2001	4	3	2	2	3	1															4	4	5	5	4	4	2	4	5	1	3	4	4	4	4	4	4	3	2	2	4	4	5	5											1	2	2	40	6	6000		1	70	2	2	6	11123201	1040801		
515	0	901	4	3	5	3	2009	8	2009	8	1	1	801	2009	8	4	4	4	4	4	4	4	4																										1	4	2		1	4	2		2		2		2		13	5	5	4	5	4	4	4	2		2		1	4	2		1	3	2		2		2		2		2		2		2		2		2		2		2				2								2	4	4															5	5	5	4	4	4	2	4	4	2	4	4	4	4	4	4	4	4	3	2	3	3	4	4											1	1	2	40	0		200	2	86	10	1	6	11124501	1040901		
515	0	901	5	3	5	3	1994	6	2005	4	1	5	801	1994	6	3	3	4	4	3	4	4	4																										1	3	2		1	2	2		2		2		2		5	4	4	4	4	4	3	4	1	3	1	3	1	3	1	3	1	3	1	3	2		1	3	2		1	3	2		1	3	2		2		2		3				1	88	3020	90	2002	5	3	3	2	3	1															4	4	4	4	4	4	4	4	4	1	4	4	4	4	4	4	4	4	4	3	4	4	4	4											1	2	2	40	10	-9		1	69	12	2	6	11110201	1050405		
515	1	901	0	3	5	1	1995	1	2006	4	1	5	805	2009	1	4	5	5	4	4	5	3	3	4	4	3	5	3	2	3	3	5		5	3	5	5	3	2	4		4				5	1	5	1	4	2		1	2	2		2		1	4	2		3	4	5	4	5	5	4	4	1	4	2		1	3	1	3	1	4	1	4	2		1	2	2		1	3	2		2		2		2		2		4				1	2	99090	40	2005	4	3	4	2	3	1	5	5	4	4	5	4									4	4	4	4	3	4	1	4	4	2	4	3	4	4	2	5	4	3	5	3	4	4	4	2											1		2	40	15	5700		1	69	10	2	6	14721501	1020102		
515	1	901	1	3	5	3	2000	1	2007	4	1	4	805	2009	4	4	4	4	4	4	5	4	4																										1	3	1	4	1	3	2		2		2		2		3	4	3	4	4	3	2	4	2		2		2		2		1	2	2		2		1	2	2		1	2	2		2		2		2		2		3				1	88	5010	90	2001	5	3	2	2	1	1															3	3	4	4	4	4	2	3	4	2	4	4	2	3	3	4	3	3	3	4	3	3	3	3											1	2	2	40	8	5000		1	72	12	1	6	12110301	1020106		
515	1	901	2	3	5	3	2006	1	2009	1	1	3	805	2008	1	5	5	5	5	5	4	5	5																										1	3	2		1	3	1	3	2		2		2		5	4	4	4	4	4	4	4	1	3	1	3	1	3	1	3	1	3	1	3	2		1	3	2		1	2	2		2		2		2		2		3				2								2	2	4															4	4	4	5	5	4	2	4	4	2	4	2	3	3	3	4	3	3	3	2	3	3	3	4											1	2	2	40	10	4000		1	80	2	1	6	11124501	1020101		
515	1	901	3	3	5	3	2003	1	2005	4	1	3	805	2003	1	2	2	2	2	2	2	2	2																										1	2	1	2	1	2	2		2		2		2		2	4	4	3	4	4	2	2	2		2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		1				1	20	6040	14	1995	1	2	2	2	3	2															3	3	3	4	4	4	3	3	4	2	2	2	3	3	3	4	3	2	4	5	2	2	2	1											1	2	2	40	12	3429		1	76	7	1	5	22320402	2040803		
515	1	901	4	3	5	3	2004	1	2007	2	1	3	805	2008	1	4	3	4	2	4	3	4	3																										1	4	2		1	3	1	3	2		2		1	4	5	5	5	5	5	5	4	4	1	3	2		1	4	1	3	1	4	2		2		1	3	2		1	4	2		2		2		2		2		3				1	20	6040	13	2003	1	2	4	3	2	2															5	5	5	5	5	4	2	5	5	1	4	3	3	4	2	5	4	4	3	4	4	5	5	2											1	2	2	40	5	4000		1	77	5	2	6	11124501	1040901		
515	1	901	5	3	5	3	2006	1	2009	2	1	3	805	2008	1	4	4	3	3	4	5	5	4																										1	3	1	1	1	4	1	4	2		2		1	4	5	5	5	4	5	4	4	4	1	3	2		1	3	2		2		2		2		1	2	2		1	3	2		2		2		2		2		4				1	20	6040	13	2005	1	2	2	2	3	2															5	5	5	4	5	5	2	5	5	1	3	4	4	4	3	5	4	4	4	2	4	4	4	1											1	2	2	40	2	3800		2	84	2	1	6	12320301	1050201		
515	1	902	0	3	5	1	1995	4	2009	4	1	6	805	2006	1	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5		5	5	5	5	5	5	5		5				5	1	5	1	4	1	4	1	4	2		2		2		2		4	5	5	5	5	5	4	4	1	4	2		1	4	1	4	1	4	2		2		1	4	2		1	4	2		2		2		2		2		3				2								2	3	1	5	5	5	5	5	5									5	5	5	5	5	5	1	5	5	1	5	4	4	5	3	5	5	5	4	1	5	4	5	5											1		2	40	10	6500		1	69	4	2	6	12320301	1040704		
515	1	902	1	3	5	3	1996	12	2004	4	1	4	805	2008	6	3	4	5	3	4	5	3	4																										1	4	2		1	4	2		2		2		2		4	5	5	4	5	5	4	3	1	3	1	2	1	4	1	2	1	3	1	3	2		1	4	2		1	3	2		2		2		2		2		4				2								2	3	3															5	4	5	4	5	5	2	4	5	2	4	5	3	5	3	5	4	4	3	4	5	2	3	4											1	2	2	40	20	5000		1	73	11	2	6	11124501	1040901		
515	1	902	2	3	5	3	2003	1	2009	10	1	3	805	2003	11	4	4	3	2	2	2	3	3																										1	4	1	4	1	3	2		2		2		2		5	4	4	4	4	4	4	4	1	4	1	1	1	4	1	4	1	4	1	3	2		1	4	2		1	4	2		2		2		2		2		4				2								2	4	4															3	3	5	5	4	4	2	4	3	1	4	4	2	3	3	5	4	5	4	1	4	2	4	4											1	2	2	40	10	4000		1	74	12	2	6	11124801	1020101		
515	1	902	3	3	5	3	2006	1	2009	2	1	3	805	2008	1	3	5	5	5	5	5	5	5																										1	4	1	4	1	4	2		2		2		2		6	5	5	5	5	4	4	4	1	3	2		1	4	2		1	4	2		2		1	2	2		2		2		2		2		2		2		3				1	88	5010	90	2006	5	2	2	2	2	2															4	4	4	5	5	5	1	3	4	1	5	5	5	4	3	5	4	4	2	3	3	2	4	2											1	2	2	40	15	-9		2	82	4	1	6	11122601	1020102		
515	1	902	4	3	5	3	2001	6	2005	4	3	4	807	2001	6	4	4	4	4	3	4	4	4																										1	4	2		1	3	2		2		2		2		3	4	4	5	5	4	2	3	1	2	2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		4				2								2	1	3															4	3	4	4	3	3	3	3	3	2	3	4	4	2	2	3	4	3	3	2	4	4	4	4											1	2	2	40	23	4000		2	72	3	2	6	11121201	1040801		
515	1	902	5	3	5	3	1996	6	2006	4	1	5	805	2005	12	4	4	4	4	4	4	4	4																										1	4	2		1	4	2		2		2		2		3	4	4	5	5	4	3	4	1	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		3				1	2	99090	40	2003	4	4	2	2	3	2															5	4	5	4	4	4	1	4	4	1	5	4	4	4	3	4	4	4	4	3	4	4	4	2											1	2	2	40	20	6680		2	69	12	2	6	14721501	1050402		
515	2	901	0	3	5	1	1994	8	2008	4	1	6	801	2006	1	4	5	5	4	5	5	4	5	4	5	5	5	5	5	5	5	5		5	5	5	5	5	5	5		5				5	1	5	1	4	1	4	1	4	2		2		2		1	3	8	5	5	5	5	5	4	4	2		2		1	4	2		1	4	1	4	2		1	4	2		2		2		2		2		2		2		4				2								2	2	1	5	5	5	5	5	5									5	5	5	5	5	5	1	5	5	1	5	2	4	5	4	4	4	5	2	2	5	3	4	4											1		2	40	1	8000		1	69	3	2	6	12110301	1040704		
515	2	901	1	3	5	3	1995	8	2007	4	1	5	805	2007	4	4	4	4	3	4	4	3	4																										2		2		1	3	2		2		2		1	3	3	4	5	4	5	4	4	4	1	3	2		2		2		1	3	1	3	2		1	3	2		2		2		2		2		2		2		3				2								2	1	2															4	4	5	4	3	3	2	3	4	1	4	2	4	4	4	4	4	3	3	4	4	4	3	2											1	2	2	40	2	5379		1	67	6	2	6	11122601	1040401		
515	2	901	2	3	5	3	2000	7	2008	4	1	4	805	2007	1	4	3	4	3	4	3	4	4																										2		2		1	4	2		2		2		1	4	3	4	4	4	3	4	3	4	1	4	2		1	4	2		1	4	2		2		1	2	2		2		2		2		2		2		2		3				1	20	6040	13	2005	1	2	2	2	2	2															4	4	4	4	4	3	3	4	4	2	4	3	3	4	2	4	4	3	4	4	4	4	4	3											1	2	2	40	5	4165		1	72	1	2	6	11124201	1040901		
515	2	901	3	3	5	3	2000	12	2009	4	1	4	801	2002	7	4	4	5	4	5	5	5	5																										1	4	1	4	1	4	2		2		2		1	4	6	5	5	5	5	5	4	4	1	4	2		1	3	2		2		2		2		1	3	2		2		2		2		2		2		2		4				1	88	3030	90	2002	5	4	4	2	3	1															5	5	5	5	5	4	1	5	5	2	4	4	3	5	4	4	4	5	4	3	5	4	5	4											1	2	2	40	5	5035		1	74	3	2	6	11120701	1040401		
515	2	901	4	3	5	3	2001	7	2005	1	1	3	805	2009	6	5	4	4	4	4	4	4	5																										1	3	2		1	2	2		2		2		2		5	4	5	4	5	4	4	3	1	3	2		1	3	2		2		1	3	2		2		2		2		2		1	3	2		2		2		3				1	88	3080	90	2005	5	4	3	2	2	2															4	5	5	4	4	4	2	4	4	1	4	4	4	4	4	4	4	4	2	2	4	5	4	2											1	2	2	40	0	3850		1	75	10	2	6	11124501	1040101		
515	2	901	5	3	5	3	2005	6	2008	7	1	3	805	2009	1	4	4	5	4	4	4	4	4																										1	4	2		1	3	1	2	2		2		1	4	5	4	5	4	4	5	2	4	1	3	2		1	4	2		1	3	1	4	2		1	2	2		2		2		2		2		2		2		3				1	88	3040	90	2006	5	3	4	3	2	2															4	4	5	4	4	4	2	4	4	2	4	4	3	4	3	4	4	4	4	3	4	4	4	4											1	2	2	40	5	3400		2	82	2	1	6	-9	1040901		
515	2	902	0	3	5	1	1994	6	2009	4	1	6	801	2008	1	2	4	5	3	3	3	3	4	4	5	5	5	5	4	4	4	5		5	4	4	5	5	4	4		4				5	1	5	1	3	2		1	3	1	2	2		2		1	4	3	4	5	3	4	4	4	4	1	3	1	3	1	3	1	2	1	4	1	3	2		2		2		2		2		1	2	2		2		2		3				1	2	99090	40	2002	4	3	4	2	3	1	5	5	5	5	4	4									4	3	5	5	4	4	2	4	4	1	3	4	3	4	4	5	4	4	4	2	4	4	3	4											1		2	40	8	-9		1	70	1	2	7	11110201	1030503	3020101	
515	2	902	1	3	5	3	1996	12	2008	4	1	5	801	2007	2	3	3	4	3	4	4	3	3																										1	4	1	4	1	4	2		2		1	3	1	4	5	5	5	4	5	4	4	4	1	3	2		1	3	2		2		2		2		1	2	2		2		2		2		2		2		2		4				1	88	5050	90	1997	5	2	3	2	2	1															4	4	5	4	4	3	2	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	4	2											1	2	2	40	5	-9		1	71	3	2	6	12210101	1041001		
515	2	902	2	3	5	3	2000	4	2006	4	1	4	801	2007	1	4	4	4	3	4	4	3	4																										1	3	1	3	1	2	1	3	2		2		2		3	4	4	3	4	4	2	2	2		2		1	3	2		1	3	1	2	2		1	2	2		2		2		1	3	2		2		2		4				1	20	6040	13	2009	1	3	2	2	3	1															4	4	4	5	4	4	2	4	4	1	4	4	3	4	3	4	3	3	3	3	4	2	4	3											1	2	2	40	7.5	6200		1	70	4	1	6	11120501	1040401		
515	2	902	3	3	5	3	2000	6	2006	4	1	4	801	2008	1	4	4	4	4	4	3	4	4																										1	4	2		1	3	2		2		2		2		3	5	5	5	4	5	4	4	1	4	2		1	3	2		2		1	3	2		1	2	2		2		2		1	4	2		2		2		3				1	88	3090	90	2008	5	3	2	2	4	1															4	4	5	5	5	4	4	5	4	1	3	4	4	4	4	4	4	4	3	2	4	3	4	2											1	2	2	40	1	5000		1	73	3	2	6	14610501	1041001		
515	2	902	4	3	5	3	2002	11	2008	4	1	3	801	2007	4	4	4	4	4	3	3	3	4																										1	4	1	4	1	4	2		2		2		2		13	5	5	3	4	4	2	3	2		2		2		2		2		2		2		1	3	2		1	3	2		2		2		2		2		1				1	88	3020	90	2008	5	2	4	3	2	2															3	4	5	3	4	4	2	2	4	2	2	3	3	3	1	3	2	3	4	5	4	2	2	1											1	2	2	40	0	3000		1	77	11	2	7	11124606	1040803	3020102	
515	2	902	5	3	5	3	1999	12	2007	4	1	4	805	1999	12	4	4	4	4	4	4	4	4																										1	3	1	3	1	3	2		2		2		1	3	3	4	4	4	4	4	3	3	1	3	2		1	3	2		1	3	1	3	2		1	3	2		1	3	2		2		2		2		2		3				1	20	6040	13	1998	1	2	3	2	3	1															4	4	4	4	4	4	4	3	3	2	3	4	3	3	3	3	3	3	2	3	2	3	3	2											1	2	2	40	0	-9		2	76	9	1	6	11123601	1040801		
516	0	321	0	3	1	1	2000	9	2008	4	1	4	301	2005	10	4	4	4	4	4	4	4	3	3	3	3	3	3	3	4	4	4		4	3	3	3	3	1	2		3				3	1	1	1	4	2		2		2		2		2		1	4	2	2	3	5	5	5	4	4	2		2		1	3	2		1	3	2		1	4	2		2		2		2		2		2		2		2		1				1	88	5030	90	2000	5	3	2	2	3	1	4	4	4	4	4	3									2	2	2	2	2	1	3	2	1	4	1	4	3	3	2	3	3	2	2	4	4	3	2	2											1		2	40	10	2600		1	75	12	2	6	12520301	1020101		
516	0	331	0	3	1	1	2002	8	2003	4	4	5	303	2002	8	5	5	5	5	4	4	4	4	4	3	3	4	2	1	2	3	4		4	3	2	3	2	2	4		5				5	1	1	2		2		2		2		2		2		2		1	2	2	4	4	5	4	3	2		2		1	3	2		1	3	2		1	2	2		2		2		2		2		2		2		2		4				2								2	2	1	5	5	5	4	3	4									2	2	2	2	2	1	2	2	1	2	1	3	2	3	2	4	3	2	1	4	3	1	2	4											1		2	40	4	3800		1	69	8	2	6	14420504	1020101		
516	0	901	0	3	5	1	2002	8	2005	4	3	5	810	2002	8	3	4	4	3	4	4	3	4	4	3	2	2	2	2	3	3	4		3	2	2	3	2	2	3		4				4	1	2	2		2		2		2		2		2		2		1	3	2	4	5	5	3	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		2		2		1				1	20	1050	13	2000	1	2	2	2	2	1	4	5	5	4	4	3									3	2	3	3	3	3	2	3	4	4	2	4	3	3	2	4	3	2	3	4	4	3	2	5											1		2	40	0	3800		1	68	7	2	5	21120402	2040803		
516	0	901	1	3	5	3	2005	9	2009	3	2	3	805	2008	1	4	3	2	4	4	3	3	2																										1	3	2		2		2		2		2		1	3	13	3	3	4	3	2	3	4	2		2		1	4	2		1	2	2		1	2	2		2		2		2		2		2		2		2		3				2								2	2	3															4	3	4	3	3	4	3	4	3	3	4	3	2	3	4	3	3	3	3	4	3	2	3	4											1	2	2	40	15	2700		1	76	8	2	5	24122902	2040803		
516	0	901	2	3	5	3	2003	7	2005	7	1	2	805	2003	7	3	4	2	4	3	3	2	3																										1	3	2		2		2		2		2		1	4	11	3	3	3	3	2	4	4	2		2		1	3	2		1	3	2		1	4	2		2		2		2		2		2		2		2		1				2								2	2	2															3	2	3	3	3	3	3	3	3	3	2	2	3	3	2	2	3	3	2	4	4	4	3	4											1	2	2	40	10	2700		1	79	1	1	5	24320302	2040803		
516	0	901	3	3	5	3	2005	11	2008	3	1	2	810	2005	11	3	5	5	3	5	5	3	3																										2		2		2		2		2		2		2		1	3	4	4	4	4	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	2	99110	19	1999	1	1	2	2	2	2															1	1	1	2	2	3	4	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	-9	-9		2	-9	-9	2	5	-9	-9		
516	0	901	4	3	5	3	2009	6	2009	6	1	1	810	2009	6	3	3	3	3	4	4	3	3																										1	3	2		2		2		2		2		2		2	3	3	5	5	5	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	1	3030	14	2007	1	3	2	4	2	2															4	4	4	4	4	4	3	3	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3											1	2	2	40	5		140	1	82	6	1	6	14420101	1020101		
516	0	901	5	3	5	3	2002	8	2007	4	1	4	805	2002	8	5	5	5	5	4	3	4	4																										1	4	2		2		2		2		2		2		13	3	4	4	5	5	4	3	2		2		1	4	2		1	4	2		1	4	2		2		2		2		2		2		2		2		3				1	88	3040	90	2004	5	3	2	2	2	2															2	1	3	1	2	3	3	1	1	5	1	4	2	3	1	4	3	2	1	5	3	2	2	2											1	2	2	40	7	3400		1	70	2	2	5	22320502	2040803		
516	0	902	0	3	5	1	2000	7	2007	4	4	6	810	2002	7	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	3		4	4	4	4	4	2	3		4				3	1	4	1	3	2		2		2		2		2		2		2	2	2	4	4	4	4	4	2		2		2		2		1	4	2		1	3	2		2		2		2		2		2		2		2		4				1	20	1050	19	1999	1	3	3	2	2	1	5	5	5	5	5	5									4	2	2	2	3	3	3	2	2	3	2	3	3	3	2	5	3	2	2	5	2	5	2	2											1		2	40	8	-9		1	73	2	2	6	11110304	1040803		
516	0	902	1	3	5	3	2009	7	2009	7	1	1	810	2009	7	2	1	2	1	1	3	3	3																										2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				1	2	2080	40	2007	4	3	3	2	1	3															3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	4	4	3	3	3	4	3	3	3											1	2	2	40	5		140	1	82	6	1	6	14420101	1020105		
516	0	902	2	3	5	3	2002	8	2006	4	1	4	810	2002	8	4	4	2	3	3	3	3	3																										1	3	2		2		2		2		2		2		13	2	3	4	5	5	4	3	2		2		1	3	2		1	4	2		1	4	2		2		2		2		2		2		2		2		3				2								2	2	2															2	2	3	1	3	4	3	2	2	4	1	4	2	3	2	4	3	1	1	5	2	2	2	2											1	2	2	40	5	3100		1	72	8	2	5	22120202	2040803		
516	0	902	3	3	5	3	2004	7	2008	3	1	2	805	2004	7	3	3	3	3	2	3	4	3																										1	3	2		2		2		2		2		2		11	3	3	4	4	4	3	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	2															3	3	3	3	2	3	2	3	2	4	2	3	2	3	2	3	2	3	1	5	2	1	2	3											1	2	2	40	14	-9		1	-9	-9	2	6	-9	-9		
516	0	902	4	3	5	3	2007	3	2007	3	4	4	810	2008	4	3	4	4	4	4	3	4	3																										1	3	2		2		2		2		2		2		12	3	3	4	5	5	4	3	2		2		1	3	2		1	4	2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	1															4	3	4	3	3	2	3	2	3	3	3	3	3	3	3	4	3	3	2	4	3	2	3	3											1	2	2	40	0	3200		1	72	8	2	5	24123102	2040801		
516	0	902	5	3	5	3	2004	8	2008	3	2	3	810	2004	8	3	3	2	3	3	3	3	3																										1	2	2		2		2		2		2		1	3	12	3	3	3	3	4	4	3	2		2		1	3	2		1	4	2		1	3	2		2		2		2		2		2		2		2		3				2								2	2	3															3	3	3	4	3	3	3	3	3	3	2	2	2	3	2	2	2	3	2	3	3	3	2	3											1	2	2	40	0	2200		2	81	6	1	5	21120402	2040801		
517	0	321	0	3	1	1	2001	7	2003	1	5	6	301	2007	11	2	2	2	3	4	3	3	4	2	3	3	4	2	2	3	4	4		4	3	2	2	2	2	3		3				2	1	1	2		2		2		2		1	2	2		2		3	1	2	2	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	5	4	4	4	4	4									4	2	2	4	4	3	3	3	2	4	2	4	2	3	3	4	3	4	3	4	3	2	3	2											1		2	40	14	6000		1	55	3	2	2				
