w4_id1	w4_id2	w4_id3	w4_id4	w4_ind1	w4_team	w4_posit	w401_01	w401_02	w402_01	w402_02	w403_01	w403_02	w404	w405_01	w405_02	w406_01	w406_02	w406_03	w406_04	w406_05	w406_06	w406_07	w406_08	w407	w408_01	w408_02	w408_03	w408_04	w408_05	w408_06	w408_07	w408_08	w408_09	w408_10	w408_11	w408_12	w408_13	w408_14	w408_15	w409_01	w409_02	w409_03	w409_04	w409_05	w409_06	w409_07	w409_08	w410_01	w410_02	w411_01	w411_02	w411_03	w411_04	w411_05	w411_06	w411_07	w411_08	w411_09	w411_10	w411_11	w411_12	w411_13	w411_14	w412	w413_01	w413_02	w413_03	w413_04	w413_05	w413_06	w414_01	w414_02	w414_03	w414_04	w414_05	w414_06	w414_07	w414_08	w414_09	w414_10	w414_11	w414_12	w414_13	w414_14	w414_15	w414_16	w414_17	w414_18	w414_19	w414_20	w414_21	w414_22	w414_23	w414_24	w415_01	w415_02	w415_03	w415_04	w415_05	w415_06	w415_07	w415_08	w416	w417	w418_01	w418_02	w419	w420_01	w420_02	w420_03	w420_04	w420_05	w420_06	w420_07	w421	w422	w423	w424_01	w424_02	w424_03	w424_04	w424_05	w424_06	w425_01	w425_02	w425_03	w425_04	w425_05	w425_06	w425_07	w425_08	w426_01	w426_02	w426_03	w427_01	w427_02	w427_03	w427_04	w427_05	w427_06	w428_01	w428_02	w428_03	w428_04	w428_05	w428_06	w428_07	w428_08	w428_09	w428_10	w428_11	w428_12	w429_01	w429_02	w429_03	w429_04	w430_01	w430_02	w430_03	w430_04	w430_05	w430_06	w430_07	w431_01	w431_02	w431_03	w431_04	w432_01	w432_02	w432_03	w432_04	w432_05	w432_06	w433	w434	w435	w436_01	w436_02	w437_01	w437_02	w4_sex	w4_birthy	w4_birthm	w4_marr	w4_edu	w4_affil
25	0	321	0	1	1	1	2003	8	2010	1	1	5	303	2003	8	5	4	4	5	5	5	4	4	4	2	2	2	5	3	4	3	4	4	4	2	4	3	3	3	3	3	3	4	3				3	3	2		2		2		2		2		2		2		2	4	4	4	4	4	4	3	3	2		2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				1	2	2060	11	2000	1	3	3	4	3	3	3	4	3	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	3	3	4	3	4	4	4	4	4	4	4	4	4	3	4	3	4											1		2	40	10.0	5000		1	74	1	2	7	2
25	0	321	1	1	1	3	2011	9	2011	9	1	1	302	2011	9	4	4	5	4	4	4	4	4																									3	5	2		2		2		2		2		2		2		6	4	4	3	4	5	4	4	3	1	3	2		2		2		2		2		1	3	2		2		2		2		2		2		2		2		3				1	1	3110	30	2010	1	2	4	2	2	4															4	4	4	3	3	5	5	5	5	5	5	3	4	4	4	4	4	3	3	4	4	4	3	4	4	3	4	3	4	2	4	5											1	1	2	40	10.0		190	2	89	2	1	6	1
25	0	321	2	1	1	3	2010	5	2010	5	3	3	303	2010	5	4	3	5	3	4	3	3	3																									1	4	2		2		2		2		2		2		2		5	2	3	4	4	3	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	2	4															4	3	3	4	4	3	4	4	3	3	3	4	3	4	4	4	3	4	4	4	4	4	3	4	4	2	4	2	4	3	3	4											1	2	2	40	10.0		280	2	79	9	1	5	3
25	0	321	3	1	1	3	2011	7	2011	7	1	1	303	2011	8	4	4	4	4	4	4	4	4																									2	1	2		2		2		2		2		2		2		4	4	4	4	4	3	4	4	4	1	4	2		2		2		1	4	1	3	1	3	2		2		1	4	2		2		2		2		2		1				1	2	2130	40	2011	3	4	4	2	1	4															4	4	4	4	4	4	4	4	5	4	4	4	5	5	5	4	2	2	4	4	4	4	4	5	4	2	4	4	4	2	4	4											1	2	2	40	15.0		-9	1	82	7	1	6	2
25	0	351	0	1	1	1	1999	3	2008	3	1	5	308	2011	7	3	3	3	3	2	3	3	3	3	3	4	4	4	3	3	3	3	4	4	3	4	3	4	4	3	3	3	3	3				3	1	2		2		2		2		2		2		2		13	2	2	3	3	3	3	3	2	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		3				2								2	2	1	4	3	4	4	4	4									4	4	3	3	4	4	4	3	4	4	3	3	4	4	4	4	4	3	3	4	4	4	4	4	4	1	4	4	4	2	2	4											1		2	40	25.0	5000		1	69	8	2	6	4
25	0	401	0	1	2	1	1999	1	2008	4	1	5	401	2011	7	3	3	4	3	4	4	4	2	1	3	4	3	5	3	2	4	4	4	4	2	2	4	4	4	2	4	2	3	3				2	2	2		2		2		2		2		2		2		2	2	2	3	2	3	3	1	1	2		2		2		2		1	2	2		2		2		2		1	2	2		2		2		2		2		4				2								2	2	1	5	5	5	4	3	3									4	3	4	4	4	4	4	4	4	4	3	2	3	4	3	4	3	2	3	3	3	4	3	4	4	3	4	5	4	2	3	4	0	10	30	60	3	4	3	4	4	4	1		2	40	10.0	5200		1	70	1	2	7	3
25	0	701	0	1	3	2	-9	-9	2007	9	1	7				4	5	4	5	1	2	4	3																									3	5	2		2		2		2		2		2		2		1	3	2	4	2	2	2	-9	-9	2		2		2		2		2		2		1	-9	2		2		2		2		2		2		2		2		1	1	5	7	2								4	2	1							3	3	3	3	3	3	3	3	4	4	4	3	4	4	5	4	4	5	4	4	5	4	4	4	5	4	4	4	4	4	4	4	4	3	4	4	4	4	4	4											1		2	40	-9.0	-9		1	68	3	2	3	
25	0	701	1	1	3	4	2011	1	2011	1	1	1				4	5	4	5	3	2	4	3																									3	1	2		2		2		2		2		2		2		1	1	1	2	3	2	2	3	3	2		2		2		2		2		2		1	1	2		2		2		2		2		2		2		2		2	1	1	3	2								1	1	3															3	3	3	2	5	2	3	3	3	4	3	2	2	4	4	4	3	3	4	4	2	3	1	4	3	4	4	2	2	3	2	4											1	2	2	40	13.0		160	2	69	4	2	4	
29	0	321	0	1	1	1	1997	5	2008	6	1	4	306	2008	6	3	3	3	3	3	4	3	3	3	3	3	3	3	3	2	2	2	3	3	3	2	2	3	2	1	1	3	3	3				2	1	1	2	2		1	2	2		2		2		2		3	3	2	2	2	2	3	2	2	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				2								2	3	2	4	3	3	4	4	4									3	2	2	3	3	3	3	3	3	2	2	2	3	3	3	4	4	4	3	4	3	3	3	3	3	3	3	3	3	3	3	2											1		2	40	0.0	4600		1	70	11	2	6	2
29	0	321	1	1	1	3	1986	1	2003	1	1	3	306	1986	1	4	4	4	4	4	3	4	4																									3	3	2		2		2		2		2		2		2		1	3	3	4	4	4	4	1	2	2		2		2		2		2		2		1	2	2		1	3	2		2		2		2		2		2		3				2								5	2	2															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	4	4	4	3	3	4											1	2	2	40	4.0	5500		1	59	2	2	6	2
29	0	321	2	1	1	3	1997	4	1997	4	1	1	303	1997	4	5	5	5	5	5	5	5	5																									4	1	1	3	2		2		2		2		2		2		12	5	5	4	5	5	5	2	2	2		2		2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		3				1	1	3030	14	2005	1	3	4	4	2	2															4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	2	2	3	4	4	4	4	5	4	2	4	4	4	2	1	3											1	2	2	40	0.0	3000		2	77	2	2	5	1
29	0	321	3	1	1	3	2002	12	2002	12	1	1	306	2002	12	3	4	4	3	4	4	4	3																									4	1	1	3	2		2		2		2		2		2		12	4	4	4	4	4	4	3	3	2		2		2		2		1	3	2		1	4	2		2		2		2		2		2		2		2		3				2								2	2	1															3	3	4	4	3	3	4	4	4	3	3	3	4	3	3	3	3	2	2	3	2	4	3	4	4	3	4	2	3	3	2	4											1	2	2	40	10.0	3700		1	77	2	2	6	2
29	0	321	4	1	1	3	1987	4	2004	5	1	3	306	2000	3	3	3	3	3	4	4	4	4																									1	2	2		2		2		2		2		2		2		1	3	3	3	3	3	3	2	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		4				2								2	2	2															3	3	4	4	4	3	4	4	4	4	4	4	3	4	4	4	4	4	4	4	4	3	3	3	3	2	3	3	4	4	3	3											1	2	2	40	1.0	5000		1	61	5	2	6	1
29	0	331	0	1	1	1	1992	12	2011	1	1	5	303	1992	12	3	4	4	3	3	3	2	3	3	3	4	3	4	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3				1	1	1	2	2		2		2		2		2		2		3	4	2	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								5	1	2	4	4	4	4	4	4									4	3	3	2	3	3	3	2	3	3	2	3	4	3	3	4	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3											1		2	40	0.0	5600		1	67	4	2	6	2
29	0	331	1	1	1	3	2000	4	2000	4	1	1	303	2000	4	4	3	3	3	3	3	3	4																									3	1	1	3	2		1	3	2		2		2		2		5	3	3	2	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								4	2	1															4	4	4	3	3	4	4	4	3	4	3	2	3	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	4	4											1	2	2	40	10.0	3000		2	81	10	1	4	
29	0	331	2	1	1	3	1996	11	2009	6	1	4	303	2000	1	4	4	4	4	4	4	4	4																									4	3	1	2	2		1	3	2		2		2		2		5	3	3	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								4	1	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	4	4	4	3	3	2											1	2	2	40	15.0	5000		1	70	4	2	6	2
29	0	331	3	1	1	3	2009	4	2011	1	1	2	303	2009	4	4	4	4	4	3	4	4	4																									2	1	1	1	2		2		2		2		2		2		3	2	4	3	4	4	3	1	3	2		2		2		2		1	3	2		1	1	2		2		2		2		2		2		2		2		3				1	2	2121	40	2008	3	2	4	4	2	2															3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	3	4	3	4	3	3	3	3	4	2	4	3											1	2	2	40	4.0	3000		1	83	2	1	6	1
29	0	341	0	1	1	1	1994	7	2009	6	1	3	304	1994	7	4	3	4	3	4	4	4	4	2	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3				4	2	1	1	2		1	3	2		2		2		2		5	1	1	1	1	1	1	2	2	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		1				1	20	6040	13	1991	2	2	2	3	2	1	4	4	4	4	4	4									4	3	3	2	3	3	4	3	4	3	3	3	4	4	4	4	4	3	2	3	3	4	4	4	4	2	4	3	4	3	3	4											1		2	40	2.0	4900		1	71	3	2	5	3
29	0	341	1	1	1	3	2011	3	2011	3	2	2	304	2011	3	3	3	3	3	3	2	4	4																									3	1	2		2		1	2	2		2		2		2		1	3	4	3	4	3	3	4	4	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		1				1	20	6040	13	2005	2	2	3	3	3	2															4	3	3	3	3	4	4	3	4	2	3	3	4	4	4	5	4	3	3	3	3	4	3	4	3	3	3	2	4	3	3	3											1	2	2	40	0.5		280	1	80	10	1	6	3
29	0	351	0	1	1	1	1992	1	2010	6	1	4	308	1996	3	4	4	4	4	5	5	4	5	4	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4				1	1	1	3	2		2		2		2		2		2		3	3	4	4	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	3	4	4	4									4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	5	4	3	3	4	4	4	4	4	4	1	5	4	4	1	2	3											1		2	40	0.0	5500		1	64	5	2	6	4
29	0	401	0	1	2	1	1987	8	2007	6	1	6	402	2005	6	3	3	3	3	4	4	4	4	2	3	3	4	4	4	2	3	4	4	5	3	2	3	4	3	2	3	3	3	4				4	1	1	3	2		1	2	2		2		2		2		3	2	3	4	4	3	4	3	3	2		2		2		2		1	4	2		1	4	2		2		2		2		2		2		2		2		1				2								2	2	1	5	5	5	5	5	5									4	4	4	4	4	4	4	4	5	4	3	4	5	4	4	4	4	2	4	5	4	5	3	5	5	1	4	4	4	1	2	3	10	20	60	10	4	4	4	4	4	4	1		2	40	2.0	7300		1	63	6	2	6	3
29	0	701	0	1	3	2	1987	8	2011	3	1	8				4	4	3	3	4	3	4	3																									4	2	1	4	2		2		2		2		2		2		5	3	3	2	4	5	4	4	4	2		2		2		2		1	2	2		1	3	2		1	2	2		2		2		2		2		2		1	6	3	7	1	17	1010	13	1982	2	4	4	2	2	4							1	2	3	2	2	1	2	1	4	3	3	2	4	4	4	4	5	3	3	3	4	4	4	5	3	3	3	3	4	4	3	4	4	1	4	2	3	2	2	4											1		2	40	2.0	7000		1	62	3	2	5	3
29	0	701	1	1	3	4	1984	10	1984	10	1	-9				4	2	2	3	2	3	3	3																									2	1	1	3	2		2		2		2		2		2		3	3	3	3	3	3	3	3	3	2		1	3	2		2		1	3	2		1	3	2		1	3	2		2		2		2		2		2		1	-9	3	4	1	-9	-9	-9	-9	2	3	3	3	3	3															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	8.0	2000		1	55	8	2	4	
29	0	701	2	1	3	4	1989	8	2003	7	1	8				3	3	3	3	3	3	3	3																									2	2	1	3	2		2		2		2		2		2		3	3	3	3	3	3	3	3	3	2		2		2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		1	2	3	4	1	11	5079	15	1981	2	3	2	2	2	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	2	40	2.0	6500		1	63	2	2	3	
29	0	701	3	1	3	4	1993	10	2011	1	1	8				4	4	4	4	4	4	4	4																									1	1	1	4	2		2		2		2		2		2		2	4	4	4	4	4	3	4	4	2		2		2		2		2		2		1	4	2		1	3	2		2		2		2		2		2		1	1	2	6	1	11	5079	15	1986	2	4	2	2	2	1															3	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	3	3	4	4	4	2	2	4											1	2	2	40	4.0	6100		1	68	1	2	5	3
29	0	701	4	1	3	4	1996	1	2006	7	1	1				2	2	2	3	2	2	4	4																									4	1	1	3	2		2		2		2		2		2		4	4	4	3	4	4	4	3	3	2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		2		2		1	1	4	7	1	17	6010	15	1989	1	4	2	2	2	1															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	4	2	4	3	3	3											1	2	1	40	2.0	5600		1	72	12	1	5	3
29	0	701	5	1	3	4	2006	4	2006	4	1	1				3	3	3	3	3	3	3	3																									2	1	1	3	2		2		2		2		2		2		4	3	3	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	2	1															3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3											1	2	1	40	0.0	2500		1	81	9	2	5	3
29	0	701	6	1	3	4	2010	10	2010	10	1	1				3	3	3	3	3	3	3	3																									3	1	1	2	2		2		2		2		2		2		2	4	4	3	3	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	1	3	2								2	2	2															1	1	2	3	4	2	4	3	3	2	2	3	4	4	3	5	2	2	3	4	3	4	2	4	3	4	5	3	3	2	2	2											1	2	1	40	2.0		200	1	87	12	1	5	3
29	0	702	0	1	3	2	1986	8	2007	7	1	8				4	4	4	4	4	4	4	4																									2	2	1	3	2		2		2		2		2		2		3	4	4	4	4	4	4	3	2	2		2		2		2		1	4	2		1	4	2		1	3	2		2		2		2		2		2		1	1	3	7	1	11	5070	14	2000	2	4	2	2	2	3							3	3	3	3	3	3	2	1	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	3	4	4	4	4	5	5	5	5	1	5	4	5	1	1	4											1		2	40	4.0	6000		1	61	12	2	5	3
29	0	702	1	1	3	4	2002	6	2011	1	1	1				3	3	3	3	3	3	3	3																									4	1	1	2	2		2		2		2		2		2		4	4	4	5	4	4	4	3	3	2		2		2		2		1	4	2		1	4	2		2		2		2		2		2		2		2		2	6	1	6	1	9	1050	15	2008	2	2	2	2	2	1															1	1	2	3	4	2	4	3	3	2	2	3	4	4	3	5	2	2	3	4	3	4	2	4	3	5	5	2	3	2	2	2											1	2	1	40	2.0	3700		1	78	12	1	5	3
29	0	702	2	1	3	4	2002	6	2011	1	1	1				3	3	3	3	3	3	3	3																									4	1	1	1	2		1	2	2		2		2		2		3	4	4	4	4	4	4	3	3	2		2		2		2		1	4	2		1	4	2		2		2		2		2		2		2		2		2	6	1	6	1	15	6021	15	2003	2	3	2	2	2	1															1	1	2	3	4	2	4	3	3	2	2	3	4	4	3	5	2	2	3	4	3	4	2	4	3	5	5	2	3	2	2	2											1	2	1	40	2.0	4200		1	77	11	1	5	3
29	0	702	3	1	3	4	1986	8	2007	6	1	8				3	3	3	3	3	3	3	3																									2	1	2		2		2		2		2		2		2		1	3	2	3	2	2	2	4	3	2		2		2		2		1	4	2		1	4	2		1	2	2		2		2		2		2		2		1	1	1	6	1	11	5070	14	1992	2	3	2	2	2	2															3	2	2	2	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3											1	2	2	40	4.0	5000		1	63	3	2	5	3
29	0	702	4	1	3	4	1994	12	2005	6	1	1				3	5	3	3	3	3	3	3																									2	1	2		2		2		2		2		2		2		1	3	3	3	3	3	3	3	3	2		2		2		2		2		2		1	3	2		1	3	2		2		2		2		2		2		1	6	1	6	1	11	5070	14	2006	2	2	4	2	3	1															4	3	3	3	2	2	3	3	3	3	3	3	3	4	3	4	3	3	3	3	4	4	3	3	3	4	3	3	3	3	3	4											1	2	1	40	2.0	5000		1	72	2	2	5	3
29	0	702	5	1	3	4	1994	12	2007	1	1	8				3	3	3	3	3	3	3	3																									2	1	2		2		1	1	2		2		2		2		1	3	3	3	4	4	3	4	4	2		2		2		2		1	3	2		2		2		2		2		2		2		2		2		2		2	5	2	6	1	11	5070	14	2009	2	3	2	2	3	3															3	3	3	3	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	2	4	3	4	3	3	3											1	2	1	40	2.0	-9		1	72	2	2	5	3
29	0	702	6	1	3	4	1986	1	2006	1	1	8				4	4	4	4	3	3	3	3																									3	1	1	4	2		2		2		2		2		2		2	4	4	4	5	5	4	2	2	2		2		2		2		2		2		1	4	2		2		2		2		1	4	2		2		2		4	1	2	6	1	17	1010	13	1985	2	3	2	2	2	1															4	4	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	5	4	5	2	2	3											1	2	2	40	0.0	-9		1	-9	-9	2	6	3
30	0	321	0	1	1	1	2002	12	2007	1	2	5	302	2002	12	4	4	4	3	4	3	3	3	3	3	3	3	4	3	4	3	3	4	3	4	3	3	3	3	3	3	3	4	3				1	1	1	3	1	2	2		2		2		2		2		3	3	4	3	4	4	4	3	3	2		2		2		2		2		1	2	1	3	2		2		2		2		2		2		2		2		1				2								2	2	1	4	4	4	4	4	4									3	4	3	3	4	4	4	4	3	4	4	4	4	4	4	3	3	3	3	4	4	4	3	4	3	2	4	3	4	2	3	3											1		2	40	5.0	-9		1	70	8	2	6	1
30	0	351	0	1	1	1	1998	2	2009	1	1	5	308	2007	8	4	4	3	3	3	2	2	3	3	4	3	2	3	3	3	2	3	3	3	3	4	3	4	4	3	4	4	3	4				4	4	2		1	3	2		2		2		2		2		2	2	3	3	3	3	3	3	4	2		2		2		2		1	3	1	3	1	2	2		2		2		2		2		2		2		2		3				2								4	3	1	4	4	4	4	3	4									2	2	1	3	4	3	3	2	3	3	3	2	2	2	3	4	4	3	3	3	3	3	3	4	3	4	4	3	2	2	3	3											1		2	40	12.0	4300		1	71	3	2	6	3
30	0	401	0	1	2	1	1995	2	2006	1	1	5	402	2002	1	4	3	4	3	3	2	3	3	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5				4	1	1	3	2		2		2		2		2		2		3	4	4	4	4	4	4	3	3	2		2		2		2		1	3	2		1	2	2		2		2		2		2		2		2		2		1				2								2	3	2	4	4	4	4	4	4									3	2	2	4	4	3	3	2	3	3	3	3	3	3	3	4	3	3	3	3	3	4	4	4	4	2	4	3	3	3	3	3	5	40	50	5	4	5					1		2	40	10.0	5000		1	68	4	2	6	3
33	0	201	0	3	1	1	2001	1	2010	4	3	6	202	2001	1	4	4	5	4	4	4	4	4	3	3	3	4	4	4	3	3	3	3		3	3	3	3	3	8	3		3				3	3	3	2		2		2		2		2		2		2		4	4	3	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	4	3	4	4	4	4									4	4	4	3	3	4	4	4	4	4	3	4	4	4	4	3	4	3	4	4	4	3	3	4	3	3	4	3	3	3	3	4											1		2	40	8.0	5000		1	71	9	2	5	1
33	0	201	1	3	1	3	1998	11	2010	4	1	4	201	1999	4	3	3	4	3	3	3	3	3																									4	4	2		2		2		1	1	2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	2															3	2	2	3	3	3	4	3	3	3	3	3	3	3	4	3	4	4	4	4	3	4	3	4	4	3	4	3	3	3	3	3											1	2	2	40	5.0	3720		2	75	9	1	6	1
33	0	201	2	3	1	3	2010	1	2010	1	1	1	201	2010	1	3	2	3	3	3	4	4	4																									4	3	2		2		2		1	2	2		2		2		1	3	3	3	3	3	3	4	3	2		2		1	4	1	3	2		1	2	2		2		2		2		2		2		2		2		2		3				1	1	3030	14	2008	2	3	4	2	2	4															4	3	4	5	4	5	5	2	3	3	2	3	4	4	4	4	5	4	4	4	4	4	3	5	4	3	4	4	3	2	2	4											1	2	2	40	1.0		190	1	83	12	1	5	3
33	0	201	3	3	1	3	2005	6	2010	4	1	3	201	2005	6	3	1	4	3	2	2	1	2																									3	3	2		2		2		1	1	2		2		2		2	1	1	3	2	1	1	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2				2								2	2	3															4	2	2	1	2	2	3	1	1	1	2	2	4	3	3	4	3	4	4	3	4	2	3	4	3	3	4	2	3	2	5	4											1	2	2	40	2.0	3500		1	79	3	1	5	3
33	0	201	4	3	1	3	2000	12	2009	4	1	5	301	2008	10	-9	-9	-9	-9	-9	-9	-9	-9																									5	1	2		2		2		2		2		2		2		1	3	3	3	3	3	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	3	4															3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	2	3	3	2	1	3	2	3	3	3	3	3	5	5											1	2	2	40	6.0	4000		1	74	8	2	6	1
33	0	321	0	3	1	1	2008	10	2011	4	5	6	302	2008	10	3	4	4	4	3	3	4	4	4	3	3	3	3	3	3	3	3	3		4	3	3	4	3	8	4		3				3	2	4	2		1	4	2		1	3	2		2		2		4	2	2	4	3	3	3	3	3	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		3				2								3	3	1	4	4	4	4	4	4									4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	4	4	3	4	3	4	4	4	4	2	5	4	4	2	2	2											1		2	40	10.0	4500		1	73	11	2	7	2
33	0	321	1	3	1	3	2010	4	2010	4	1	1	302	2010	4	4	4	5	4	4	4	4	4																									3	3	2		1	3	2		1	2	2		2		2		6	2	4	4	5	4	3	4	4	2		2		1	4	2		2		2		2		2		2		2		2		2		2		2		2		3				1	1	3040	11	2009	2	3	4	4	3	1															3	3	3	3	4	3	4	3	3	3	2	3	4	4	4	4	4	4	4	5	5	4	4	5	4	2	4	4	4	2	3	4											1	2	2	40	5.0		175	1	83	12	1	6	2
33	0	321	2	3	1	3	2000	5	2010	4	1	4	303	2000	5	3	3	3	3	3	3	3	3																									3	1	2		2		2		1	2	2		2		2		1	3	3	4	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	1	2															3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	2	3	4	4	3											1	2	2	40	3.0	3900		2	76	8	2	6	1
33	0	321	3	3	1	3	2010	4	2010	4	1	1	302	2010	4	5	5	5	5	5	5	4	4																									1	1	2		2		2		2		2		2		2		1	3	3	3	3	3	3	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	3	1															5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	4	2	4	3	4	2	2	2											1	2	2	40	0.0		-9	1	83	11	1	6	2
33	0	331	0	3	1	1	2000	7	2010	4	1	5	303	2000	7	4	4	5	4	3	4	4	4	3	4	4	4	3	3	3	3	2	3		3	3	3	3	3	8	3		3				3	1	2	2		2		2		2		2		2		2		1	4	3	4	4	3	3	2	3	2		2		1	2	1	2	2		2		1	2	2		2		2		2		2		2		2		2		4				2								3	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	3	3	4	4	4	3	4	3	4	3	4	4	4	4	4	3	3	4	4	4	4	3	3	3	3											1		2	40	2.0	4000		1	74	12	2	6	2
33	0	341	0	3	1	1	1998	5	2008	5	1	5	304	1998	5	4	4	4	4	4	4	4	4	4	3	4	3	3	4	3	4	4	3		3	3	4	3	3	8	4		3				3	4	1	2		2		2		1	3	2		2		2		9	3	4	4	4	3	4	4	3	2		2		1	3	2		2		2		2		2		2		2		2		2		2		2		2		3				1	20	6040	13	1995	2	3	4	2	2	2	4	4	4	5	4	4									4	3	3	3	3	4	4	3	3	4	3	4	3	3	4	4	4	3	3	3	4	3	3	4	3	4	4	4	3	4	4	4											1		2	40	3.0	4300		1	71	5	2	6	3
33	0	901	0	3	5	1	1997	1	2011	4	1	6	803	1997	1	3	4	2	5	4	4	4	1	5	4	4	4	4	4	4	4	4	4		4	4	4	4	4	8	4		4				4	4	6	2		2		2		2		2		2		2		1	3	2	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								2	3	2	4	4	4	4	4	4									3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3	3	3	4	4	4	3	2	4	3	3	3	2	3											1		2	40	12.0	4800		1	70	7	2	6	3
33	0	901	1	3	5	3	2010	7	2010	7	1	1	803	2010	7	4	4	4	4	4	4	4	4																									4	1	2		2		2		2		2		2		2		1	3	3	3	3	3	3	4	4	2		2		1	3	2		2		1	3	2		2		2		2		2		2		2		2		2		1				1	14	3100	13	2009	2	3	4	2	4	4															4	4	4	4	4	4	4	4	4	3	3	3	4	4	4	4	3	3	3	3	3	5	4	5	4	2	4	5	4	2	1	1											1	2	2	40	4.0		200	1	84	12	1	6	3
33	0	901	2	3	5	3	1996	1	2010	4	1	6	803	1996	1	4	4	4	4	2	2	2	2																									4	6	2		1	2	2		2		2		2		2		2	1	1	3	3	3	3	1	2	2		2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		1				1	14	7010	13	1997	1	1	3	2	2	2															3	3	3	2	3	2	3	3	3	4	2	3	2	3	3	3	4	3	3	3	3	4	3	3	4	4	2	3	3	3	4	3											1	2	2	40	8.0	5000		1	70	11	2	6	3
